,Date,PHIA,VOW3,INGA,CS,OR,DTE,BMW,KER,BAS,SAN,AI,VIV,ENEL,KNEBV,IBE,VNA,ENI,ALV,RI,SIE,AMS,SAN_MC,DG,ABI,SU,LIN,EL,ADYEN,FP,DPW,BNP,ENGI,AD,MUV2,CRH,ISP,ADS,BN,DAI,BAYN,SAF,DB1,SAP,ASML,AIR,MC
2488,2004-10-07,11.529127,15.582717,7.866467999999999,3.9132019999999996,38.532288,5.669607,21.598938,40.092411,11.415177,30.487257,22.112227999999998,8.676229,2.034424,,1.97333,,7.114012,44.480213,37.577156,35.5723,,2.5106580000000003,12.359269,-2.940146,16.235704000000002,23.410823999999998,19.693373,,17.122213000000002,8.351118,23.674784,7.141975,4.636458,38.351475,13.609666,1.208392,22.546474,18.318842,17.733192000000003,13.632481,11.712548,26.075251,24.286998999999998,12.981627,16.769102,39.783062
2489,2004-10-08,11.322827,15.832564000000001,7.833825999999999,3.9132019999999996,38.095245,5.610624,21.276382,40.038371999999995,11.240099,30.22533,21.858065,8.604853,2.043657,,1.977956,,7.030539999999999,44.011131,37.681641,35.232964,,2.513686,12.379043,-2.914709,16.250685,23.410823999999998,19.731464000000003,,16.991125,8.340827,23.500055,7.1459,4.615698,37.985405,13.759919,1.223984,22.509532999999998,18.261509,17.552818,13.478442000000001,11.558822,25.885752,23.735443,12.642469,16.769102,40.065205
2490,2004-10-11,11.187261,15.523537,7.804813,3.9132019999999996,37.694626,5.547956,21.232962,39.714184,11.216755000000001,30.172939000000003,21.790291,8.585026,2.055968,,1.975643,,7.041923,43.980206,37.159259999999996,35.284729,,2.513686,12.405408999999999,-2.90199,16.115885000000002,23.410823999999998,19.769558,,17.031464,8.320246000000001,23.543739000000002,7.161596,4.684899,37.795235,13.731028,1.239576,22.738943,18.146835,17.691961,13.407352,11.514899,25.260401,23.709533999999998,12.30331,16.725033,39.994671000000004
2491,2004-10-12,10.839502,15.260541,7.714144,3.9132019999999996,37.985989000000004,5.51478,20.79875,39.444019,11.041674,29.727686,21.603899,8.454169,2.040579,,1.975643,,6.935687,43.50597,36.91547,34.330002,,2.513686,12.444961,-2.856415,15.921176,23.410823999999998,19.960014,,16.910452,8.227625999999999,23.325335,7.122355000000001,4.629539,37.258022,13.522979999999999,1.239576,22.688395,18.032162,17.341528,13.271085000000001,11.361172999999999,25.336203,23.626245,11.999234,16.269629000000002,39.747784
2492,2004-10-13,10.874866,15.898314000000001,7.732278,3.9132019999999996,38.058834000000004,5.507408,20.935219,39.579097999999995,11.011328,30.3039,21.502239000000003,8.438305999999999,2.049813,,1.9687029999999999,,6.829451,43.789474,37.263725,34.335754,,2.528829,12.524059,-2.802359,16.040998000000002,23.410823999999998,19.80765,,16.739035,8.258498,23.500055,7.169445,4.677979,37.37212,13.407402,1.262965,22.305393,17.946158999999998,17.289991,13.359952,11.529539999999999,25.323565,23.735443,12.525517,15.961134,39.430374
2493,2004-10-14,10.65678,16.003513,7.608969,3.9132019999999996,37.840305,5.492661,20.897997,39.146834999999996,10.941298,29.727686,21.468348000000002,8.339172999999999,2.049813,,1.9571349999999998,,6.829451,43.310093,37.019946999999995,33.881397,,2.547001,12.444961,-2.822498,15.78638,23.410823999999998,19.883831,,16.749111,8.145298,23.106935999999997,7.063492999999999,4.622619,36.706539,13.372725,1.243474,22.264566000000002,18.634193,16.985933,13.14074,11.331892999999999,25.121437,23.481873999999998,12.233138,15.865647000000001,38.795544
2494,2004-10-15,10.609625999999999,15.911466,7.511044999999999,3.9132019999999996,38.022408,5.48529,20.997248000000003,39.389977,11.037007000000001,30.094378000000003,21.519184,8.362963,2.037502,,1.9629189999999999,,6.844628,41.743046,37.159259999999996,33.760616,,2.556086,12.550424000000001,-2.80342,15.951131,23.410823999999998,19.960014,,16.718860999999997,8.160735,22.975891,7.059568,4.754101,35.0854,13.615445000000001,1.2317799999999999,22.145969,18.8062,16.965321,13.051872,11.390454,24.963514,23.422647,12.42026,15.828917,38.830803
2495,2004-10-18,10.544789,16.141588,7.434882000000001,3.9132019999999996,38.022408,5.481602,20.879389,40.33556,11.116375999999999,29.727686,21.451406,8.295554,2.025191,,1.958292,,6.8218630000000005,41.351292,37.124424,33.75486,,2.5591150000000003,12.464734,-2.855355,15.816332999999998,23.410823999999998,19.998106,,16.759193,8.093844,22.932215,7.039948,4.76794,34.576702000000004,13.800374,1.223984,22.046822,18.748863,16.800409,13.093345,11.339211,25.089853,23.678062,12.162969,15.946445,38.548656
2496,2004-10-19,10.898442,16.667591,7.543686,3.9132019999999996,38.605125,5.507408,21.09029,39.660152000000004,11.345147,30.277708,21.824181,8.446237,2.037502,,1.97333,,6.829451,41.933772999999995,37.263725,34.330002,,2.571229,12.306535,-2.885031,16.280638,23.410823999999998,20.417114,,16.698694,8.098989,23.194294,7.141975,4.69874,35.066371999999994,13.806149,1.239576,22.169302,19.064208999999998,16.949862,13.265158999999999,11.470975,25.197237,24.431368,12.431956,16.42388,39.042408
2497,2004-10-20,10.686252,16.562387,7.297064999999999,3.683014,38.750805,5.463171,20.817364,39.281925,11.188742,29.806267,21.536127,8.394687,2.049813,,1.961762,,6.783924000000001,41.155407000000004,37.29855,33.593821999999996,,2.556086,12.260394,-2.897751,16.130863,23.410823999999998,20.188568,,16.658361,8.078407,22.888533,7.07919,4.677979,35.0854,13.777257,1.2317799999999999,22.068210999999998,18.892204,16.779797,13.099267,11.273328,24.963514,24.059348999999997,12.279919999999999,16.401842000000002,38.866066
2498,2004-10-21,10.892548,16.48349,7.282558,3.683014,38.605125,5.474231,20.804955,39.768211,11.317135,29.780065999999998,21.603899,8.493822,2.055968,,1.966389,,6.848422,41.103854999999996,36.776154,33.823875,,2.5863720000000003,12.260394,-2.9327259999999997,15.861267000000002,23.410823999999998,20.226656,,16.749111,8.078407,22.975891,7.059568,4.629539,35.061626000000004,13.482527,1.239576,21.854353,18.949541,16.903477,13.194065,11.675949000000001,24.925613000000002,24.694189,12.712639999999999,16.614855,38.407585
2499,2004-10-22,10.880761,16.529516,7.307947,3.9132019999999996,38.532288,5.4779160000000005,20.687098000000002,39.579097999999995,11.47587,29.649109000000003,21.536127,8.303483,2.049813,,1.975643,,6.85601,41.449226,37.33337,33.852638,,2.592429,12.266986,-2.9327259999999997,15.936155,23.410823999999998,20.455206,,16.779362,7.929188000000001,23.150612,7.059568,4.553418,35.104403999999995,13.494087,1.262965,21.694925,18.834867000000003,16.893169,13.294782000000001,11.705227,25.254082,24.529465,12.75942,16.651581,37.843292
2500,2004-10-25,10.668569,16.128436999999998,7.159249000000001,3.683014,38.058834000000004,5.389444999999999,20.085402,38.795624,11.151392,28.81097,21.095575,8.224177000000001,2.1021349999999996,,1.949039,,6.715628999999999,40.454365,36.91547,33.070442,,2.550029,12.115377,-2.909409,15.741446,23.410823999999998,19.731464000000003,,16.386103,7.800551,22.713808,6.945767,4.601858999999999,34.652771,13.436295999999999,1.2317799999999999,21.346926,18.51952,16.300518,12.933380999999999,11.229408,24.565567,23.931637,12.677555,16.078653,37.032101000000004
2501,2004-10-26,10.774664,16.404585,7.242665,3.683014,37.985989000000004,5.367326,20.296309,38.849659,11.198080000000001,28.99431,21.180296,8.244003999999999,2.092902,,1.9420990000000002,,6.7004529999999995,41.057465,37.019946999999995,33.127959999999995,,2.562143,12.141747,-2.928488,15.621625,23.410823999999998,20.417114,,16.33568,7.754242999999999,22.713808,6.922223,4.6503,35.270802,13.609666,1.2317799999999999,21.455795000000002,18.634193,16.589115,12.880061999999999,11.266007,24.426598000000002,23.885361,12.467039999999999,16.085998999999997,37.455334
2502,2004-10-27,10.904337,16.522938,7.424002000000001,3.9132019999999996,38.605125,5.452113,20.643677,39.146834999999996,11.403507000000001,30.015798999999998,21.553074,8.287623,2.12368,,1.954821,,6.840833,42.067802,37.437859,33.616821,,2.595457,12.359269,-2.951804,15.501802,23.410823999999998,20.074291,,16.567610000000002,7.769676,23.106935999999997,7.020325,4.705659,35.898346000000004,13.609666,1.243474,22.075985,18.691527999999998,16.87771,13.040024,11.273328,24.521349,24.407307,12.642469,16.174143,38.054905
2503,2004-10-28,11.016328999999999,16.680735000000002,7.561819,3.9132019999999996,38.932911,5.496347,20.897997,39.552094,11.380164,30.487257,21.485295999999998,8.473993,2.1390689999999997,,1.969859,,6.848422,42.639969,37.36821,33.881397,,2.631799,12.444961,-2.947566,15.486826999999998,23.410823999999998,20.302839000000002,,16.587770000000003,7.815988000000001,23.500055,7.1459,4.774859999999999,36.402283000000004,13.840829999999999,1.255169,21.638545999999998,18.949541,16.929245,13.211839000000001,11.522219,24.761383,24.531307,13.16875,16.607515,38.301773
2504,2004-10-29,10.933808,16.555817,7.525554,3.9132019999999996,38.932911,5.536899,20.563042000000003,39.903301,11.415177,30.015798999999998,21.451406,8.489855,2.1821580000000003,,1.984896,,6.753568,42.980183000000004,37.786114000000005,33.559311,,2.64997,12.306535,-2.951804,15.546738000000001,23.410823999999998,20.264748,,16.436516,7.882878999999999,23.325335,7.189064999999999,4.809462,36.454578000000005,13.817711,1.25127,21.294432,18.8062,16.687029000000003,13.158517000000002,10.446132,24.729799,24.71455,13.063496,16.416532999999998,37.878547999999995
2505,2004-11-01,11.057587,16.812239,7.5727,3.9132019999999996,39.406368,5.58482,20.922810000000002,39.876289,11.613603,30.146748,21.603899,8.600887,,,1.984896,,,43.645142,37.472683,34.019417,,2.675348,12.418592,-2.964523,15.741446,23.410823999999998,20.417114,,16.497023000000002,8.047533,23.543739000000002,7.3735,4.7887010000000005,37.001305,13.696353,,21.815466,19.035542,16.970478,13.354026000000001,10.702341,24.761383,24.953310000000002,13.016712,16.578127,38.266514
2506,2004-11-02,11.193156,17.12126,7.6307279999999995,3.9132019999999996,39.697731,5.621685,20.966234,40.173462,11.625272,30.906316999999998,21.756397,8.648471,2.197547,,2.0045599999999997,,6.844628,44.109074,37.228909,34.283989,,2.688622,12.504283000000001,-3.00798,15.936155,23.410823999999998,20.188568,,16.547434,8.00637,23.674784,7.412742999999999,4.809462,37.158184000000006,13.777257,1.274659,22.212076,19.207552,17.006548000000002,13.537691,10.468092,24.635051999999998,25.079166,13.110276,16.820518,38.619194
2507,2004-11-03,11.110636,16.759635999999997,7.656116,3.9132019999999996,39.916252,5.6364279999999995,20.476192,40.389599,11.543571,30.068179999999998,21.993622,8.723813,2.191392,,2.010344,,6.8901580000000004,44.44413,38.656765,34.393260999999995,,2.69171,12.359269,-3.025998,15.861267000000002,23.410823999999998,20.417114,,16.618025,7.836567999999999,23.849501,7.326411,4.9063419999999995,37.277039,14.071992000000002,1.274659,21.733812,19.379559,16.955017,13.591012,10.248481,24.944567000000003,25.143953,13.133666,16.886623,39.007141
2508,2004-11-04,11.116529,16.562387,7.536433000000001,3.9132019999999996,40.061924,5.632743,20.097811,39.957336,11.601931,30.356289,21.959734,8.763466000000001,2.219092,,2.012657,,7.000189999999999,44.897746999999995,39.039845,34.445023,,2.688622,12.346086999999999,-3.020698,15.966111999999999,23.410823999999998,20.455206,,16.769279,7.929188000000001,23.674784,7.251850999999999,4.885582,37.300804,14.008420000000001,1.270761,21.385804999999998,19.236221,16.903477,13.644333,9.933705999999999,24.950885999999997,25.02364,13.028408,16.893976000000002,38.971882
2509,2004-11-05,11.222623,16.766212,7.525554,4.1433919999999995,40.207607,5.6364279999999995,20.066792,40.146446000000005,11.695306,31.037275,22.146116,8.743639,2.209859,,2.016126,,7.007776,46.036953000000004,39.353294,34.853371,,2.7071419999999997,12.154932,-3.011158,16.011042,23.410823999999998,20.188568,,16.708782,8.047533,23.674784,7.185142999999999,5.065504,37.733437,14.360942000000001,1.274659,21.558836,19.264886999999998,17.063238000000002,13.756898999999999,10.175276,25.582552,25.097676999999997,13.554691,16.798482999999997,39.32457
2510,2004-11-08,11.305144,16.700466,7.478403,3.9132019999999996,40.426132,5.6032519999999995,20.20326,40.443626,11.657954,30.827747,22.180006,8.747605,2.2067810000000003,,2.012657,,6.966042,45.918388,39.039845,34.968403,,2.688622,12.062645,-2.9677029999999998,16.055973,23.410823999999998,20.340931,,16.648279000000002,8.052679,23.631102,7.185142999999999,5.107025,38.256393,14.314708999999999,1.325333,21.488844,19.293556,17.24361,13.715426999999998,10.380245,25.487797,24.977367,13.882156,17.011494,39.218765000000005
2511,2004-11-09,11.340513,16.726761,7.453017,3.9132019999999996,40.5718,5.533211,20.190855,40.33556,11.737325,30.330097,22.247785999999998,8.834843,2.17908,,2.014971,,6.966042,46.16066,39.24881,34.761345,,2.65158,11.937403999999999,-2.959225,15.816332999999998,23.410823999999998,19.80765,,16.67853,8.06297,23.412703,7.169445,5.086265,38.356224,14.019976999999999,1.340926,21.636604000000002,19.293556,17.418829000000002,13.703578,10.43881,26.056301,25.088427,13.905546,16.879284,39.289303000000004
2512,2004-11-10,11.387666000000001,16.871408,7.478403,3.9132019999999996,40.535385,5.533211,20.333520999999998,40.443626,11.942751,30.775352,22.264727,8.918116,2.188313,,2.01844,,6.943275999999999,46.495708,38.830894,34.824615,,2.629972,11.884672,-2.99208,15.831311999999999,23.410823999999998,20.112381,,16.718860999999997,8.207046,23.543739000000002,7.0517199999999995,5.1485449999999995,38.636711,14.274258999999999,1.333129,21.969051,19.264886999999998,17.573435,13.780598000000001,10.541293,26.631121000000004,25.427132,13.765208,17.305304,39.536186
2513,2004-11-11,11.4525,17.029213000000002,7.627102000000001,4.1433919999999995,40.753902000000004,5.77651,20.625067,41.254115999999996,11.725653999999999,31.037275,22.485007999999997,9.048969999999999,2.1821580000000003,,2.017284,,7.049513,46.851397999999996,39.213978000000004,34.680836,,2.688622,12.042871,-3.0048,15.84629,23.410823999999998,19.845737,,16.930616,8.258498,23.805813,7.067417999999999,5.286948000000001,39.292786,14.384062,1.3214350000000001,22.357882999999998,19.494232,17.820807000000002,14.177546,10.512011,27.351217,25.782494,13.858768,18.289562,39.712517
2514,2004-11-12,11.599855,16.845116,7.623477,4.1433919999999995,40.936001,5.835493,20.401754,41.686382,11.674294999999999,31.194423999999998,22.400282,9.033112,2.166769,,2.0138130000000003,,7.0267479999999995,47.939040999999996,39.179157000000004,34.962658000000005,,2.731838,12.08901,-3.0100990000000003,15.7714,23.410823999999998,19.998106,,16.809607999999997,8.320246000000001,23.58742,6.992858,5.210826,39.535247999999996,14.655675,1.337027,22.340391,19.465563,17.774418,14.248639,10.533973,27.660742,25.671442000000003,14.104363000000001,18.076551000000002,39.994671000000004
2515,2004-11-15,11.564491,16.805657999999998,7.605341,4.1433919999999995,41.045269,5.861297,20.321117,41.740414,11.625272,31.063465,22.417227,8.937942999999999,2.1821580000000003,,2.0068740000000003,,6.969833,47.784393,39.666717999999996,34.916645,,2.775054,12.056052000000001,-3.012218,15.996065,23.410823999999998,19.845737,,16.688606,8.376846,23.58742,7.004631,5.120866,39.20245,14.678792000000001,1.333129,22.598963,19.522903,17.722885,14.224943,10.453452,27.307011,25.597407999999998,14.13945,17.701948,39.783062
2516,2004-11-16,11.293356,16.536089,7.471151,4.1433919999999995,40.89959,5.846551,20.153637,41.335175,11.573917,30.932508000000002,22.196955,8.874497,2.188313,,1.987209,,6.886363,47.40295,39.24881,34.663578,,2.750359,11.917629,-2.998441,15.891219,23.410823999999998,19.388641,,16.577682,8.361408,23.325335,6.945767,4.996303,39.031307,14.401395,1.3175370000000002,22.843926999999997,19.40823,17.583738,14.141995000000001,10.204559,27.029076,25.390112,14.034192000000001,17.584423,39.5009
2517,2004-11-17,11.558598,16.654435999999997,7.529178,4.1433919999999995,41.33662,5.953454,20.073,42.010582,11.812025,31.325388,22.756114999999998,8.866567,2.197547,,2.019597,,6.943275999999999,48.248325,39.875664,35.399761,,2.821354,11.983547999999999,-3.014339,16.220726000000003,23.410823999999998,19.388641,,16.739035,8.227625999999999,23.674784,7.063492999999999,5.086265,39.934597,14.534310999999999,1.364314,23.180267,19.723576,17.882642999999998,14.396759,10.277761,27.092236,25.817663,14.431828,17.342029999999998,39.9594
2518,2004-11-18,11.729527000000001,16.634712,7.554566,4.1433919999999995,40.535385,5.957142,20.079197,42.415825,11.917074000000001,31.011076,22.51889,8.930011,2.191392,,2.0230669999999997,,6.943275999999999,48.093681,39.527412,35.284729,,2.824442,11.943997999999999,-2.983602,16.130863,23.410823999999998,19.35055,,16.78945,8.145298,23.58742,7.063492999999999,4.996303,39.649345000000004,14.43607,1.3565180000000001,23.534107000000002,19.637573,17.80019,14.467853,10.233839,28.102903,25.464148,14.338269,17.400789000000003,39.994671000000004
2519,2004-11-19,11.611647,16.575541,7.489285000000001,4.1433919999999995,40.389713,5.894475,20.066792,42.253731,11.877386999999999,30.3039,22.315557000000002,8.922082000000001,2.185236,,2.026537,,6.966042,47.629753,39.109505,34.939648,,2.82753,11.917629,-2.9677029999999998,16.011042,23.410823999999998,19.388641,,16.759193,8.104134,23.194294,7.008555,4.885582,39.730171,14.476522000000001,1.3526200000000002,22.98391,19.465563,17.480669,14.254563000000001,10.145995,28.406109000000004,25.005135,14.022497,17.503622,39.712517
2520,2004-11-22,11.417137,16.542662,7.449389999999999,4.1433919999999995,40.061924,5.883414,19.979951999999997,41.605335,11.837703,29.989601,22.230841,8.914150999999999,2.1916919999999998,,2.028851,,6.9546589999999995,47.573055,39.039845,34.841869,,2.815183,11.911009,-2.958164,15.861267000000002,,18.931538,,16.708782,8.129862,23.019575,6.985009,4.9063419999999995,39.839515999999996,14.366726000000002,1.3214350000000001,22.98391,19.236221,17.393063,14.189395000000001,10.058152,27.856559999999998,24.957005,13.776898000000001,17.371408,39.112957
2521,2004-11-23,11.375877000000001,16.470337,7.456645,4.1433919999999995,40.244015000000005,5.802315,19.731831,41.443236999999996,11.795684,30.041988,22.213892,8.94984,2.194919,,2.0253810000000003,,6.943275999999999,48.042137,38.900546999999996,34.905148,,2.77814,12.07653,-2.954984,15.966111999999999,24.032848,19.045815,,16.59786,8.155588999999999,22.975891,7.0124770000000005,4.975543,39.920334000000004,14.395617000000001,1.313639,22.853651,19.236221,17.202382999999998,14.070903,10.094753,27.919725,24.994028,13.671642000000002,17.577076,38.725002
2522,2004-11-24,11.381771,16.345415,7.449389999999999,4.1433919999999995,39.916252,5.81706,19.725628,41.254115999999996,11.786347,29.780065999999998,22.213892,8.953805000000001,2.194919,,2.020754,,6.9546589999999995,48.196785,39.039845,34.830372,,2.77814,12.136123,-2.956044,15.84629,24.032848,19.312456,,16.938066,8.135008000000001,22.844852,7.000706,5.196985,40.029678000000004,14.332046,1.305843,22.919748000000002,19.207552,17.356987,14.023503,9.970303999999999,28.014475,25.02364,13.554691,17.518316,38.266514
2523,2004-11-25,11.546809,16.371712,7.529178,4.1433919999999995,40.426132,5.872355000000001,19.787658999999998,41.200096,11.959091,30.068179999999998,22.468058,8.969666,2.1497290000000002,,2.035791,,7.102628999999999,48.799881,39.701546,34.985653000000006,,2.8120950000000002,12.175846,-2.9465060000000003,15.78638,24.032848,19.464821,,17.185478,8.124716000000001,23.150612,7.0320990000000005,,40.314926,,1.329231,23.191935,19.436897000000002,17.418829000000002,14.34936,9.992268,28.159761,25.199474,13.718425,17.342029999999998,38.301773
2524,2004-11-26,11.564491,16.312538,7.511044999999999,4.1433919999999995,40.244015000000005,5.861297,19.750439,40.875889,11.940416,29.884834,22.366394,8.918116,2.162642,,2.053142,,7.079865,48.743183,39.597057,34.859127,,2.8120950000000002,12.460545,-2.944386,15.741446,24.032848,19.312456,,17.113323,8.114425,23.063253,7.008555,5.286948000000001,40.295902000000005,14.690351000000001,1.313639,23.110281,19.436897000000002,17.423983,14.284185999999998,9.984947,28.109221,25.171711,13.648251,16.945387,37.984356
2525,2004-11-29,11.605751,16.299387,7.514672999999999,4.1433919999999995,40.207607,5.861297,19.911718,40.848877,11.914738,30.041988,22.247785999999998,8.914150999999999,2.172325,,2.053142,,7.007776,48.748333,39.422924,34.916645,,2.7904880000000003,12.460545,-2.957104,15.7714,24.032848,19.5791,,17.051464000000003,8.124716000000001,22.932215,7.020325,5.217746,40.305408,14.632559,1.305843,22.987793,19.551567000000002,17.393063,14.189395000000001,10.080114,27.888142,25.199474,13.753510999999998,16.769102,38.09016
2526,2004-11-30,11.434817,16.200764000000003,7.5074190000000005,4.1433919999999995,39.624889,5.890787,19.713223,42.253731,11.821361999999999,29.675308,22.044456,8.80312,2.165869,,2.045044,,7.007776,48.459666999999996,39.109505,34.652073,,2.7904880000000003,12.334749,-2.927428,15.651582000000001,24.032848,19.5791,,16.979303,8.16588,22.844852,6.9418429999999995,5.079344,40.576401000000004,14.459189000000002,1.298047,22.929470000000002,19.236221,17.341528,14.124226,10.124035000000001,28.140808000000003,24.884829,13.496217999999999,16.710342,37.73748
2527,2004-12-01,11.599855,16.404585,7.612595,4.1433919999999995,39.770569,6.005065,19.818673999999998,41.956542999999996,12.13884,29.858643,22.315557000000002,8.850705,2.1787810000000003,,2.067022,,7.034336,48.830811,39.388115,35.382507000000004,,2.796661,12.566479,-2.927428,15.606646,24.032848,19.426733,,17.082388,8.227625999999999,23.237973999999998,7.153747999999999,5.273105999999999,41.123123,14.568988000000001,1.313639,23.193878,19.436897000000002,17.490976,14.456002,10.285083,28.507170000000002,25.134695,13.671642000000002,16.982117000000002,38.301773
2528,2004-12-02,11.823839999999999,16.470337,7.725024,4.1433919999999995,40.134766,6.056673,20.104012,42.145657,12.1225,29.911023999999998,22.434172,9.021215,2.194919,,2.0716490000000003,,6.924307000000001,49.418449,39.666717999999996,35.710331,,2.799747,12.533374,-2.925307,15.501802,24.032848,19.35055,,16.721569,8.330536,23.412703,7.208686,5.383828,42.173778999999996,14.655675,1.3214350000000001,23.269701,19.637573,17.609505,14.538947,10.687702,29.220955,25.393816,14.057583,17.290611,38.568134
2529,2004-12-03,11.859205000000001,16.430889,7.69601,4.1433919999999995,39.734142,6.0198089999999995,19.911718,42.010582,12.094486,29.701496000000002,22.349453,9.052938000000001,2.172325,,2.0704919999999998,,6.867396,49.526699,39.388115,35.911633,,2.787401,12.559857000000001,-2.914709,15.0375,24.032848,19.122,,16.639091,8.371702,23.194294,7.134127,5.293868,42.169028999999995,14.909953,1.329231,23.370798,19.40823,17.604353,14.450076000000001,10.658421,29.183062,25.069916,14.478612,17.224505999999998,37.999908000000005
2530,2004-12-06,11.735427,16.259937,7.728650999999999,4.1433919999999995,39.515629,6.001378,19.812469,41.848488,12.208872,29.753881,22.180006,8.993458,2.217515,,2.0704919999999998,,6.901542,49.335983,39.109505,35.733340999999996,,2.787401,12.480406,-2.888211,15.067452,24.032848,19.083907999999997,,16.566935,8.320246000000001,23.063253,7.1145059999999996,5.217746,42.088211,14.8695,1.325333,23.31636,19.236221,17.496132,14.503398,10.548614,28.646140999999997,24.879278,14.443523999999998,17.084946,37.644764
2531,2004-12-07,11.788474,16.115292,7.8483350000000005,4.1433919999999995,39.697731,6.064046,19.868294,41.686382,12.218211,30.146748,22.196955,9.005355,2.285298,,2.065865,,6.874981,49.69165,39.039845,35.859859,,2.787401,12.453922,-2.914709,15.187275,24.032848,19.083907999999997,,16.639091,8.428299,23.106935999999997,7.192989,5.1693050000000005,42.425746999999994,15.019753,1.329231,23.329973000000003,19.092876,17.614662,14.503398,10.541293,28.425065999999998,25.069916,14.607254000000001,17.261229,38.426075
2532,2004-12-08,11.729527000000001,16.299387,7.841082000000001,4.1433919999999995,39.770569,6.064046,20.345932,41.767445,11.945086,29.989601,22.112227999999998,8.94984,,,2.065865,,,49.619488,39.318455,35.652824,,2.787401,12.533374,-2.935906,15.277142000000001,24.032848,19.236267,,16.47414,8.351118,23.019575,7.244002,5.183146,42.977234,14.771254999999998,,23.162773,19.150213,17.779572,14.515247,10.607175999999999,28.709311,24.820045,14.197923000000001,17.062908,38.532623
2533,2004-12-09,11.440714,16.279663,7.761292999999999,4.1433919999999995,39.661304,5.990319,20.20326,41.65937,11.898398,29.649109000000003,21.89196,9.064835,2.2465650000000004,,2.076275,,6.833247,48.454521,38.970196,35.198456,,2.768881,12.460545,-2.927428,15.022520000000002,24.032848,19.312456,,16.453530999999998,8.361408,22.932215,7.302867,5.190065,42.026405,15.002417000000001,1.325333,22.863375,19.092876,17.624969,14.34936,10.504694,28.342942999999998,24.653467000000003,13.730122,16.864594,37.928883
2534,2004-12-10,11.552705,16.279663,7.804813,4.1433919999999995,39.734142,5.990319,20.221869,41.821476000000004,12.017452,29.334805,22.146116,9.175864,2.2723869999999997,,2.083215,,6.905335000000001,48.583382,39.457755999999996,35.451515,,2.768881,12.480406,-2.903049,15.29212,24.032848,19.464821,,16.639091,8.376846,23.237973999999998,7.322488000000001,5.176226,42.169028999999995,14.678792000000001,1.333129,22.857536,19.264886999999998,17.71258,14.438224,10.62914,28.128173999999998,24.625706,13.882156,16.945387,38.035423
2535,2004-12-13,11.617536999999999,16.35199,7.9535100000000005,4.1433919999999995,40.171184999999994,6.045614,20.283898999999998,42.118645,12.108491,30.015798999999998,22.417227,9.19966,2.2723869999999997,,2.093626,,6.878774000000001,49.330826,39.771187,35.779343,,2.787401,12.811453,-2.923188,15.6366,24.032848,20.302839000000002,,16.670026999999997,8.423155,23.500055,7.393122999999999,5.314628,42.696732,15.048647,1.348722,23.314417000000002,19.494232,18.124857000000002,14.675211,10.724302999999999,27.003799,24.940352999999998,13.89385,16.269629000000002,38.497112
2536,2004-12-14,11.68827,16.411161,7.978899,4.1433919999999995,40.608230999999996,6.027182,20.469992,41.281143,12.057138,29.911023999999998,22.58667,9.306722,2.288526,,2.108663,,6.901542,49.69165,39.631889,35.946133,,2.784313,12.990215,-2.923188,15.621625,24.032848,20.074291,,16.618477,8.402572,23.58742,7.455908999999999,5.259266,42.996246,15.071765,1.348722,23.485504000000002,19.494232,18.202157999999997,14.876647,10.570577,27.717588,24.981073000000002,14.034192000000001,15.579179000000002,38.781219
2537,2004-12-15,11.641117,16.174464999999998,7.946258,4.1433919999999995,40.498962,6.008749,20.345932,40.848877,11.994107000000001,29.753881,22.535839000000003,9.358272999999999,2.265931,,2.105193,,6.867396,49.397831,39.457755999999996,35.652824,,2.768881,13.175602,-2.914709,15.516782000000001,24.032848,20.188568,,16.608162,8.438589,23.325335,7.573632000000001,5.280027,42.668205,15.274035000000001,1.340926,23.265810000000002,19.293556,18.063013,14.989215,10.673059,27.540723999999997,24.784882999999997,14.045886999999999,15.784847000000001,38.426075
2538,2004-12-16,11.629327,16.253366,8.026046000000001,4.1433919999999995,40.098347,6.060359,20.407961,40.443626,12.089818,30.22533,22.451113,9.516888,2.291754,,2.114447,,6.8939509999999995,49.665874,39.736362,35.652824,,2.765792,12.930628,-2.954984,15.561715,24.032848,20.379020999999998,,16.5257,8.556937,23.412703,7.546166,5.141625,42.739521,15.10644,1.364314,23.518551000000002,19.092876,18.150625,15.072156,10.658421,27.610207,24.690487,14.057583,15.373514000000002,38.568134
2539,2004-12-17,11.387666000000001,16.108711,7.942632000000001,4.1433919999999995,39.697731,6.045614,20.12262,39.930305,11.898398,29.701496000000002,22.129177,9.18776,2.311121,,2.105193,,6.85601,48.980301000000004,39.492577000000004,35.284729,,2.762705,12.950491,-3.020698,15.157321,24.032848,20.226656,,16.216421,8.587810000000001,22.975891,7.3617300000000006,5.093184,42.454281,15.112214999999999,1.368212,23.403848999999997,18.720198,17.815649,14.781857,10.695021,27.938669,24.061199,13.718425,15.535110000000001,38.141964
